Time (s), Cell Name, Value
918.80124, C10, 0.1393668
919.70232, C10, 0.1164115
920.2029199999999, C10, 0.159599
923.80724, C10, 0.1189179
928.91336, C10, 0.1033707
929.9145600000001, C10, 0.1057347
932.71792, C10, 0.1557363
933.51888, C10, 0.2820624
936.02188, C10, 0.105738
936.32224, C10, 0.2662351
936.82284, C10, 0.1234874
938.82524, C10, 0.2273904
939.42596, C10, 0.2137038
941.42836, C10, 0.1195642
941.6286, C10, 0.1217407
942.42956, C10, 0.1190284
943.23052, C10, 0.1350639
944.03148, C10, 0.145228
944.53208, C10, 0.1153097
945.53328, C10, 0.1225601
946.33424, C10, 0.1137806
947.03508, C10, 0.1035973
948.43676, C10, 0.1516634
948.73712, C10, 0.1536002
949.43796, C10, 0.2295927
950.73952, C10, 0.1234581
951.4403600000001, C10, 0.1382438
952.84204, C10, 0.1025449
954.6442, C10, 0.2002634
955.1448, C10, 0.1052537
957.1472, C10, 0.1182089
960.1508, C10, 0.1315986
960.55128, C10, 0.1189289
963.75512, C10, 0.2252212
968.96136, C10, 0.234661
970.06268, C10, 0.1583019
973.06628, C10, 0.117208
973.26652, C10, 0.1052855
974.4679599999999, C10, 0.1094845
974.86844, C10, 0.1119715
976.37024, C10, 0.1815947
977.87204, C10, 0.153888
979.6742, C10, 0.1109099
981.87684, C10, 0.1329895
983.0782799999999, C10, 0.269579
984.07948, C10, 0.1394187
985.08068, C10, 0.1197083
987.58368, C10, 0.1157992
987.98416, C10, 0.126553
988.4847600000001, C10, 0.1059794
988.88524, C10, 0.1271467
992.48956, C10, 0.2097923
994.6922, C10, 0.2547679
999.79832, C10, 0.1014457
1001.09988, C10, 0.1646105
1002.30132, C10, 0.1045602
1003.2024, C10, 0.1704511
1005.30492, C10, 0.2740714
1005.50516, C10, 0.2439367
1005.60528, C10, 0.8451247
1005.7054, C10, 0.3662609
1006.40624, C10, 0.154084
1006.50636, C10, 0.3391064
1006.60648, C10, 0.4910257
1006.7066, C10, 0.6939945
1006.80672, C10, 0.8355471
1006.90684, C10, 0.4676912
1007.60768, C10, 0.1084342
1007.7078, C10, 0.1772388
1007.80792, C10, 0.2602441
1008.30852, C10, 0.1331892
1008.40864, C10, 0.379406
1008.60888, C10, 0.4331156
1008.80912, C10, 1
1008.90924, C10, 0.1362517
1009.7102, C10, 0.4803474
1009.81032, C10, 0.2203143
1010.01056, C10, 0.50935
1010.11068, C10, 0.2797283
1010.2108, C10, 0.2461564
1010.31092, C10, 0.514917
1010.51116, C10, 0.3410137
1010.61128, C10, 0.7185932
1010.7114, C10, 0.3035348
1015.01656, C10, 0.2507151
1015.11668, C10, 0.112592
1015.41704, C10, 0.1308557
1015.51716, C10, 0.2731116
1018.52076, C10, 0.1252881
1021.32412, C10, 0.1250708
1021.42424, C10, 0.1404951
1022.12508, C10, 0.1186094
1022.2252, C10, 0.1255283
1024.12748, C10, 0.1340882
1024.32772, C10, 0.1608679
1026.83072, C10, 0.1153905
1026.93084, C10, 0.2618768
1027.03096, C10, 0.1359672
1027.13108, C10, 0.259891
1028.13228, C10, 0.1573149
1030.93564, C10, 0.1577997
1031.03576, C10, 0.1966962
1031.236, C10, 0.5131052
1031.33612, C10, 0.2842331
1033.13828, C10, 0.1344107
1034.7402, C10, 0.2462894
1034.94044, C10, 0.5128354
1041.14788, C10, 0.2038929
1041.7486, C10, 0.1160839
1045.65328, C10, 0.1091561
1046.45424, C10, 0.1125228
1046.55436, C10, 0.1127201
1051.66048, C10, 0.1052868
1051.7606, C10, 0.1063934
1052.46144, C10, 0.1003485
1052.96204, C10, 0.124018
1060.47104, C10, 0.1242714
1062.7738, C10, 0.1131161
1065.07656, C10, 0.1245283
1066.278, C10, 0.1165308
1073.68688, C10, 0.1091143
1082.49744, C10, 0.1267641
1084.09936, C10, 0.1110187
1088.40452, C10, 0.1029304
1095.01244, C10, 0.1055198
1097.01484, C10, 0.1984043
1098.11616, C10, 0.1197745
1098.71688, C10, 0.1228906
1099.51784, C10, 0.1950473
1118.3404, C10, 0.1568022
1119.64196, C10, 0.1334106
1123.94712, C10, 0.1514326
1125.24868, C10, 0.1177777
1135.26068, C10, 0.1565782
1137.96392, C10, 0.1240175
1141.66836, C10, 0.1428733
1148.877, C10, 0.1451996
1149.47772, C10, 0.2217873
1152.48132, C10, 0.1494826
1153.48252, C10, 0.1369978
1154.78408, C10, 0.101688
1155.58504, C10, 0.1409462
1166.29788, C10, 0.1200983
32.33876, C11, 0.1273384
33.94068, C11, 0.1002728
49.85976, C11, 0.1389258
71.0852, C11, 0.1246967
105.126, C11, 0.1088129
138.36584, C11, 0.1262563
143.27172, C11, 0.1007482
155.6866, C11, 0.1275717
165.6986, C11, 0.101409
183.62008, C11, 0.1161499
185.42224, C11, 0.1237698
186.62368, C11, 0.1251906
189.92764, C11, 0.1198629
195.83472, C11, 0.1606506
201.44144, C11, 0.1252768
210.95284, C11, 0.1059743
213.05536, C11, 0.1056834
223.2676, C11, 0.1012942
256.70768, C11, 0.1222434
261.51344, C11, 0.1027753
269.42292, C11, 0.1263735
277.3324, C11, 0.1065707
280.8366, C11, 0.1326219
284.14056, C11, 0.113595
292.3504, C11, 0.117543
297.15616, C11, 0.1113149
298.8582, C11, 0.108862
299.45892, C11, 0.1302391
302.26228, C11, 0.1356561
307.16816, C11, 0.1109802
310.372, C11, 0.1021921
314.77728, C11, 0.1016085
317.58064, C11, 0.1256437
320.08364, C11, 0.1093366
320.98472, C11, 0.1051332
358.52972, C11, 0.1018037
360.03152, C11, 0.1239772
365.83848, C11, 0.1173046
372.64664, C11, 0.1159959
406.68744, C11, 0.1075987
407.88888, C11, 0.1452853
418.40148, C11, 0.1158222
424.80916, C11, 0.1075903
438.12512, C11, 0.1114266
451.24084, C11, 0.1077456
452.0418, C11, 0.1024125
464.25644, C11, 0.1094314
467.96088, C11, 0.108666
473.96808, C11, 0.1080233
480.37576, C11, 0.1012201
494.79304, C11, 0.1013016
514.01608, C11, 0.1771874
514.1162, C11, 0.2269076
514.21632, C11, 0.160762
514.6168, C11, 0.16136
515.51788, C11, 0.1965156
515.71812, C11, 0.1626462
517.92076, C11, 0.1674089
518.82184, C11, 0.1164397
520.42376, C11, 0.1047364
521.72532, C11, 0.11344
523.02688, C11, 0.1257198
523.52748, C11, 0.1666137
525.22952, C11, 0.1875506
525.32964, C11, 0.3050074
526.6312, C11, 0.1588619
526.73132, C11, 0.100656
529.23432, C11, 0.1114167
529.73492, C11, 0.1343681
532.53828, C11, 0.1176453
535.04128, C11, 0.2653247
538.6455999999999, C11, 0.1035921
565.1774, C11, 0.1158578
575.1894, C11, 0.117716
585.10128, C11, 0.1358103
586.2026, C11, 0.1079381
587.1036800000001, C11, 0.1125436
590.1072799999999, C11, 0.1069848
596.81532, C11, 0.1351448
613.53536, C11, 0.1029355
614.13608, C11, 0.219037
614.33632, C11, 0.2650712
614.53656, C11, 0.1813386
616.83932, C11, 0.1289675
618.94184, C11, 0.1015064
619.2422, C11, 0.1581418
621.2446, C11, 0.1052895
627.65228, C11, 0.3210859
627.7524, C11, 0.4298688
630.756, C11, 0.3074867
630.85612, C11, 0.384261
634.7608, C11, 0.1465688
645.8741199999999, C11, 0.1014335
646.17448, C11, 0.1754909
646.2746, C11, 0.1160472
652.48204, C11, 0.1378761
652.58216, C11, 0.1904057
652.7824000000001, C11, 0.1145431
654.98504, C11, 0.175687
656.08636, C11, 0.1469339
656.18648, C11, 0.2202171
663.19488, C11, 0.1121412
702.04144, C11, 0.1343945
711.5528399999999, C11, 0.1000585
715.6577600000001, C11, 0.2795439
715.8579999999999, C11, 0.1240793
715.95812, C11, 0.1033689
716.05824, C11, 0.1228297
718.26088, C11, 0.2213313
718.361, C11, 0.1404441
718.4611200000001, C11, 0.1540563
718.56124, C11, 0.1143148
718.8616, C11, 0.5239025
719.06184, C11, 0.135911
726.17036, C11, 0.1071217
726.47072, C11, 0.145791
728.67336, C11, 0.1193739
733.17876, C11, 0.1129611
733.97972, C11, 0.3993543
734.07984, C11, 1
734.1799600000001, C11, 0.4475357
734.28008, C11, 0.2557236
734.3801999999999, C11, 0.1718465
734.48032, C11, 0.1176578
735.8819999999999, C11, 0.2615012
735.98212, C11, 0.2105576
736.08224, C11, 0.3788613
736.18236, C11, 0.2018331
738.18476, C11, 0.1230957
738.28488, C11, 0.2348142
740.58764, C11, 0.1094614
740.68776, C11, 0.165558
740.78788, C11, 0.1237313
742.28968, C11, 0.2164071
742.3898, C11, 0.490629
742.48992, C11, 0.4546707
742.69016, C11, 0.1160206
743.19076, C11, 0.2551514
743.29088, C11, 0.2916155
748.09664, C11, 0.1100225
748.49712, C11, 0.2134686
748.5972400000001, C11, 0.2821494
748.69736, C11, 0.1945049
759.31008, C11, 0.1327065
759.4102, C11, 0.1349297
759.51032, C11, 0.4474345
765.51752, C11, 0.136889
765.6176400000001, C11, 0.2866939
768.32088, C11, 0.1210711
774.62844, C11, 0.264652
774.72856, C11, 0.3380919
774.82868, C11, 0.1712754
775.02892, C11, 0.2414192
775.12904, C11, 0.596036
775.22916, C11, 0.3436678
775.32928, C11, 0.1145529
792.65004, C11, 0.1292324
794.35208, C11, 0.1092317
798.5571200000001, C11, 0.1194582
803.66324, C11, 0.2732873
804.86468, C11, 0.1623779
807.36768, C11, 0.105164
811.57272, C11, 0.1608035
811.77296, C11, 0.2610724
811.87308, C11, 0.4961731
811.9732, C11, 0.3426635
812.07332, C11, 0.1093554
816.4786, C11, 0.1112516
816.87908, C11, 0.122049
817.37968, C11, 0.1356765
829.4942, C11, 0.1462977
830.29516, C11, 0.1483077
830.59552, C11, 0.1519913
832.7981600000001, C11, 0.1452411
834.60032, C11, 0.1282709
840.1069199999999, C11, 0.2471206
840.20704, C11, 0.2074549
843.21064, C11, 0.1171903
849.21784, C11, 0.1426981
849.41808, C11, 0.1614746
852.8221600000001, C11, 0.3446985
857.22744, C11, 0.1115403
858.12852, C11, 0.1905526
858.32876, C11, 0.1023725
866.33836, C11, 0.1776641
866.63872, C11, 0.2728693
867.94028, C11, 0.1128682
872.8461600000001, C11, 0.1072098
875.8497599999999, C11, 0.118868
876.15012, C11, 0.1899329
876.25024, C11, 0.2359979
876.35036, C11, 0.2388564
880.35516, C11, 0.1123137
880.85576, C11, 0.4140812
880.95588, C11, 0.178175
886.46248, C11, 0.1417312
888.66512, C11, 0.2411458
888.7652399999999, C11, 0.1607703
891.96908, C11, 0.1166422
892.16932, C11, 0.1142417
895.0728, C11, 0.2764664
900.0788, C11, 0.1628705
904.0836, C11, 0.154483
915.29704, C11, 0.1022154
917.5998, C11, 0.1486683
922.90616, C11, 0.1051014
923.90736, C11, 0.1123793
929.71432, C11, 0.1589954
935.42116, C11, 0.1021066
937.32344, C11, 0.1089879
938.82524, C11, 0.1407605
939.32584, C11, 0.1254846
941.02788, C11, 0.1250559
942.72992, C11, 0.1052302
943.73112, C11, 0.1188479
947.1352000000001, C11, 0.1233465
947.93616, C11, 0.2411308
948.03628, C11, 0.6294768
948.1364, C11, 0.6057411
948.23652, C11, 0.4827332
953.84324, C11, 0.2088824
953.94336, C11, 0.4078705
956.74672, C11, 0.2479115
956.94696, C11, 0.1354563
959.55008, C11, 0.1297478
960.0506800000001, C11, 0.107868
960.1508, C11, 0.3103403
963.85524, C11, 0.1512556
963.95536, C11, 0.1420659
965.55728, C11, 0.1122111
974.76832, C11, 0.1223494
976.37024, C11, 0.1593702
978.97336, C11, 0.1647577
981.87684, C11, 0.1012771
987.48356, C11, 0.1528995
990.28692, C11, 0.1167461
992.1892, C11, 0.1158726
994.59208, C11, 0.2201939
994.99256, C11, 0.1124507
996.09388, C11, 0.1074173
996.49436, C11, 0.1237187
998.29652, C11, 0.1106731
1021.02376, C11, 0.1224056
1021.7246, C11, 0.1011815
1034.43984, C11, 0.1184432
1040.2468, C11, 0.1008864
1041.34812, C11, 0.1280382
1044.85232, C11, 0.1336543
1046.254, C11, 0.1499338
1047.45544, C11, 0.1111968
1048.35652, C11, 0.1264447
1052.16108, C11, 0.1278875
1053.16228, C11, 0.1604817
1057.56756, C11, 0.1514563
1062.67368, C11, 0.1203327
1064.2756, C11, 0.1026957
1071.08376, C11, 0.2068244
1078.793, C11, 0.1846489
1081.69648, C11, 0.1104464
1084.39972, C11, 0.1107592
1085.40092, C11, 0.1214352
1095.41292, C11, 0.2194977
1095.71328, C11, 0.114532
1099.11736, C11, 0.1328739
1103.52264, C11, 0.1111552
1105.22468, C11, 0.1446219
1112.3332, C11, 0.1079665
1112.8338, C11, 0.10468
1118.24028, C11, 0.1060723
1124.24748, C11, 0.1017282
1124.74808, C11, 0.1384966
1127.95192, C11, 0.1029406
1130.3548, C11, 0.1331916
1149.97832, C11, 0.1299432
1152.08084, C11, 0.1971506
1155.78528, C11, 0.107159
1159.8902, C11, 0.1012156
1160.59104, C11, 0.1603341
1160.8914, C11, 0.1905253
1162.8938, C11, 0.1757018
1163.19416, C11, 0.1053372
1163.29428, C11, 0.1383575
0.10012, C12, 0.340717
0.30036, C12, 0.1085782
0.40048, C12, 0.1559785
1.60192, C12, 0.153799
1.90228, C12, 0.11203
2.20264, C12, 0.1006107
2.30276, C12, 0.2088352
2.40288, C12, 0.111191
3.90468, C12, 0.1140484
5.40648, C12, 0.1325696
6.5078, C12, 0.11563
7.90948, C12, 0.1039462
8.810560000000001, C12, 0.109487
9.711639999999999, C12, 0.1379097
10.31236, C12, 0.1112008
12.41488, C12, 0.1484268
14.11692, C12, 0.1395646
14.5174, C12, 0.1469772
14.71764, C12, 0.4248024
15.11812, C12, 0.1225
15.21824, C12, 0.1397582
15.91908, C12, 0.1397703
16.41968, C12, 0.1193593
16.61992, C12, 0.1280713
16.72004, C12, 0.2757753
16.82016, C12, 0.3788947
16.92028, C12, 0.3879239
17.0204, C12, 0.368136
18.22184, C12, 0.2005042
25.33036, C12, 0.1943037
25.93108, C12, 0.1355267
27.43288, C12, 0.100442
29.23504, C12, 0.1113962
30.63672, C12, 0.1343617
31.5378, C12, 0.17788
32.13852, C12, 0.1485888
32.43888, C12, 0.1628543
32.73924, C12, 0.1126636
32.93948, C12, 0.1361799
33.0396, C12, 0.1080612
33.13972, C12, 0.1892864
33.44008, C12, 0.2232984
35.44248, C12, 0.1291199
38.44608, C12, 0.148406
40.048, C12, 0.1459122
41.64992, C12, 0.1158692
42.85136, C12, 0.2279271
45.25424, C12, 0.1119617
45.35436, C12, 0.1196517
46.0552, C12, 0.1921815
46.85616, C12, 0.1532934
47.45688, C12, 0.1180698
47.95748, C12, 0.1811362
48.45808, C12, 0.1383628
48.65832, C12, 0.1110573
48.75844, C12, 0.3070029
48.95868, C12, 0.3223417
49.0588, C12, 0.174495
49.15892, C12, 0.3469784
49.25904, C12, 0.8112786
49.35916, C12, 0.5419433
49.45928, C12, 0.1589613
50.36036, C12, 0.2976433
50.46048, C12, 0.2010009
50.66072, C12, 0.3335717
50.86096, C12, 0.131656
50.96108, C12, 0.1040212
51.0612, C12, 0.3553155
51.16132, C12, 0.2419788
51.26144, C12, 0.9309203
51.36156, C12, 0.6441643
51.46168, C12, 0.2686421
51.5618, C12, 0.4642069
51.66192, C12, 0.4563558
51.76204, C12, 0.1931269
51.96228, C12, 0.3433523
53.0636, C12, 0.2399236
56.96828, C12, 0.1358892
57.0684, C12, 0.106497
58.0696, C12, 0.238446
58.26984, C12, 0.2498928
58.47008, C12, 0.1157157
58.67032, C12, 0.1384722
58.77044, C12, 0.1018314
60.27224, C12, 0.1208881
60.67272, C12, 0.1086987
61.17332, C12, 0.118852
61.77404, C12, 0.2396653
62.77524, C12, 0.124379
63.77644, C12, 0.1472706
63.87656, C12, 0.2118735
64.07680000000001, C12, 0.1046954
66.88016, C12, 0.1041647
69.08280000000001, C12, 0.1616886
69.38316, C12, 0.1246341
69.48327999999999, C12, 0.1003348
69.88376, C12, 0.3016098
69.98388, C12, 0.3810862
70.78484, C12, 0.2837653
70.98508, C12, 0.2349328
71.28543999999999, C12, 0.1989641
71.38556, C12, 0.2079619
71.68592, C12, 0.4620758
71.78604, C12, 0.3048388
71.98627999999999, C12, 0.2430952
74.5894, C12, 0.1574154
76.19132, C12, 0.1055109
76.89216, C12, 0.1704816
77.593, C12, 0.1177481
78.29384, C12, 0.2053838
79.19492, C12, 0.1170906
79.5954, C12, 0.1550753
80.5966, C12, 0.190468
80.69672, C12, 0.1256919
82.79924, C12, 0.1453462
84.30104, C12, 0.1397623
87.40476, C12, 0.2232981
87.605, C12, 0.1095244
88.30584, C12, 0.1068763
89.00668, C12, 0.1851339
89.30704, C12, 0.1811051
89.40716, C12, 0.2542616
89.50727999999999, C12, 0.1138197
89.6074, C12, 0.1496198
89.90776, C12, 0.2354668
90.108, C12, 0.1227228
90.20811999999999, C12, 0.3240696
91.00908, C12, 0.1397186
91.70992, C12, 0.1809651
91.91016, C12, 0.1075854
92.21052, C12, 0.146903
92.31064000000001, C12, 0.1369031
92.41076, C12, 0.1718552
92.611, C12, 0.1829677
92.91136, C12, 0.2669867
94.51327999999999, C12, 0.1587712
95.51448000000001, C12, 0.1679445
96.1152, C12, 0.2014885
96.41556, C12, 0.1486122
96.51568, C12, 0.3172062
96.91616, C12, 0.2518202
97.21652, C12, 0.1378997
98.1176, C12, 0.1682207
98.71832000000001, C12, 0.1578117
100.12, C12, 0.1328303
100.22012, C12, 0.3542426
100.32024, C12, 0.307088
100.42036, C12, 0.240917
100.52048, C12, 0.1275027
101.22132, C12, 0.3033317
103.42396, C12, 0.1310339
103.72432, C12, 0.1055579
104.02468, C12, 0.1115283
105.22612, C12, 0.1575263
105.82684, C12, 0.1747239
108.53008, C12, 0.1767553
111.23332, C12, 0.1245796
111.53368, C12, 0.1474571
113.23572, C12, 0.129456
113.53608, C12, 0.1749171
114.03668, C12, 0.1367778
115.53848, C12, 0.115472
115.83884, C12, 0.1660631
117.34064, C12, 0.1286514
118.04148, C12, 0.1153119
118.84244, C12, 0.2248619
121.6458, C12, 0.1292628
122.24652, C12, 0.1695175
123.34784, C12, 0.1268054
124.1488, C12, 0.1307028
124.24892, C12, 0.1209683
125.25012, C12, 0.2430312
126.05108, C12, 0.1224542
126.45156, C12, 0.1455526
127.45276, C12, 0.1065668
128.55408, C12, 0.1422296
129.05468, C12, 0.1707672
129.85564, C12, 0.11291
129.95576, C12, 0.2722471
131.35744, C12, 0.127918
131.45756, C12, 0.1272607
132.55888, C12, 0.1073876
133.05948, C12, 0.1246521
133.45996, C12, 0.1879459
133.86044, C12, 0.1801707
133.96056, C12, 0.144347
134.06068, C12, 0.1662797
134.26092, C12, 0.3655663
135.26212, C12, 0.252951
135.46236, C12, 0.3573252
135.56248, C12, 0.4136233
135.6626, C12, 0.1047963
135.76272, C12, 0.2129905
136.06308, C12, 0.130954
136.26332, C12, 0.1083315
136.46356, C12, 0.2107248
136.6638, C12, 0.2825106
136.86404, C12, 0.1458354
136.96416, C12, 0.1886555
137.06428, C12, 0.1701789
137.1644, C12, 0.1019436
137.46476, C12, 0.4121577
137.56488, C12, 0.1142744
137.665, C12, 0.10885
137.76512, C12, 0.2914055
137.86524, C12, 0.276529
138.06548, C12, 0.3605967
138.1656, C12, 0.3300756
138.36584, C12, 0.2188649
138.46596, C12, 0.3449251
138.96656, C12, 0.3163762
139.06668, C12, 0.8280634
139.1668, C12, 0.4476001
139.26692, C12, 0.1060893
139.6674, C12, 0.2186602
139.76752, C12, 0.1664234
139.86764, C12, 0.1688708
143.77232, C12, 0.1564482
144.47316, C12, 0.3701358
145.6746, C12, 0.1016935
146.97616, C12, 0.1234891
147.57688, C12, 0.2041515
147.677, C12, 0.1015794
147.87724, C12, 0.1160277
149.57928, C12, 0.2531199
156.6878, C12, 0.197785
157.28852, C12, 0.1515176
157.38864, C12, 0.1240749
157.88924, C12, 0.1177013
160.79272, C12, 0.1324677
161.09308, C12, 0.1196142
161.1932, C12, 0.1431078
162.99536, C12, 0.1240901
164.89764, C12, 0.108187
165.6986, C12, 0.1921063
166.09908, C12, 0.1383086
166.79992, C12, 0.1168555
168.10148, C12, 0.2165129
168.60208, C12, 0.114637
170.30412, C12, 0.138594
171.30532, C12, 0.1360488
172.50676, C12, 0.1780134
174.10868, C12, 0.1531873
175.00976, C12, 0.1205653
177.01216, C12, 0.1519976
178.11348, C12, 0.1608167
178.41384, C12, 0.1340927
179.61528, C12, 0.109879
181.2172, C12, 0.1505367
183.01936, C12, 0.1789804
183.41984, C12, 0.1108428
184.12068, C12, 0.1482078
184.32092, C12, 0.1514777
184.52116, C12, 0.195769
184.62128, C12, 0.1035914
184.82152, C12, 0.2006962
185.32212, C12, 0.4983371
185.42224, C12, 0.2083229
185.62248, C12, 0.1642321
185.92284, C12, 0.294212
186.12308, C12, 0.1394169
186.2232, C12, 0.1081087
186.7238, C12, 0.1743252
186.82392, C12, 0.1091448
186.92404, C12, 0.1043641
187.32452, C12, 0.3028734
188.42584, C12, 0.2734459
188.7262, C12, 0.1131204
188.82632, C12, 0.1651392
190.62848, C12, 0.1109206
190.7286, C12, 0.1000287
192.03016, C12, 0.2157566
192.13028, C12, 0.1424253
193.13148, C12, 0.2345054
193.53196, C12, 0.1467
193.83232, C12, 0.1262982
194.13268, C12, 0.156551
194.53316, C12, 0.3620785
194.63328, C12, 0.106325
195.93484, C12, 0.2107291
196.7358, C12, 0.1225811
197.43664, C12, 0.1366027
197.83712, C12, 0.1331981
198.03736, C12, 0.1960404
198.2376, C12, 0.2717147
199.33892, C12, 0.1941728
199.43904, C12, 0.3695396
199.53916, C12, 0.1798123
199.93964, C12, 0.1468589
202.64288, C12, 0.1992239
202.84312, C12, 0.1989104
203.34372, C12, 0.1289299
206.04696, C12, 0.1128347
206.54756, C12, 0.1618171
206.7478, C12, 0.1023223
207.14828, C12, 0.130732
207.2484, C12, 0.3246366
207.34852, C12, 0.1812682
207.54876, C12, 0.2011028
213.15548, C12, 0.2069494
213.65608, C12, 0.1075127
213.95644, C12, 0.1900013
214.05656, C12, 0.1647707
214.65728, C12, 0.193531
214.7574, C12, 0.1281996
216.35932, C12, 0.121394
216.7598, C12, 0.214328
221.96604, C12, 0.2512684
224.16868, C12, 0.1676783
225.87072, C12, 0.1701279
226.57156, C12, 0.108088
226.87192, C12, 0.1915711
226.97204, C12, 0.1322749
228.87432, C12, 0.1031708
228.97444, C12, 0.1033648
229.2748, C12, 0.1148056
230.7766, C12, 0.2056061
234.98164, C12, 0.1345652
237.785, C12, 0.1281344
237.98524, C12, 0.1476482
238.7862, C12, 0.1633486
241.08896, C12, 0.1340844
241.7898, C12, 0.1255284
243.19148, C12, 0.1073458
244.19268, C12, 0.2351204
245.59436, C12, 0.1341848
246.09496, C12, 0.1805489
246.39532, C12, 0.1553471
247.59676, C12, 0.2034485
247.99724, C12, 0.2192994
248.69808, C12, 0.1811998
251.00084, C12, 0.1495538
251.40132, C12, 0.1717433
252.00204, C12, 0.1939839
253.8042, C12, 0.1019209
254.10456, C12, 0.1859384
254.20468, C12, 0.6181628
257.10816, C12, 0.1202051
257.50864, C12, 0.1527716
258.10936, C12, 0.1193321
258.20948, C12, 0.1184041
258.3096, C12, 0.22475
258.40972, C12, 0.1288539
258.71008, C12, 0.1193945
259.91152, C12, 0.1762483
263.71608, C12, 0.2468343
269.02244, C12, 0.2246911
269.3228, C12, 0.1245391
271.8258, C12, 0.2129089
273.8282, C12, 0.2724265
274.52904, C12, 0.1315814
275.8306, C12, 0.1202194
276.13096, C12, 0.154857
277.43252, C12, 0.1738888
278.03324, C12, 0.1685254
278.43372, C12, 0.1100584
278.63396, C12, 0.3474641
278.8342, C12, 0.2227543
279.03444, C12, 0.1598891
279.3348, C12, 0.1404445
279.43492, C12, 0.4082076
279.53504, C12, 0.3608905
279.8354, C12, 0.1782674
280.43612, C12, 0.3308904
280.73648, C12, 0.1100214
281.3372, C12, 0.1521873
281.53744, C12, 0.1575211
281.63756, C12, 0.1424536
281.73768, C12, 0.2290801
282.13816, C12, 0.1699077
282.3384, C12, 0.1050898
282.839, C12, 0.1335671
283.3396, C12, 0.1669326
283.43972, C12, 0.1090811
283.74008, C12, 0.190133
283.94032, C12, 0.4331456
284.74128, C12, 0.1005477
284.94152, C12, 0.1325915
285.24188, C12, 0.1442365
285.94272, C12, 0.1191559
287.54464, C12, 0.153433
289.04644, C12, 0.1798778
289.74728, C12, 0.1739789
290.8486, C12, 0.1285614
291.54944, C12, 0.14653
292.15016, C12, 0.1053152
292.75088, C12, 0.1950406
292.851, C12, 0.3222605
293.65196, C12, 0.210502
296.3552, C12, 0.2289728
297.15616, C12, 0.1080888
297.65676, C12, 0.1220576
298.3576, C12, 0.1988602
299.65916, C12, 0.2128419
299.8594, C12, 0.2498688
304.96552, C12, 0.1937848
305.76648, C12, 0.187889
306.96792, C12, 0.1266218
307.06804, C12, 0.1798791
307.16816, C12, 0.1457043
309.67116, C12, 0.1800314
310.372, C12, 0.129265
310.47212, C12, 0.1871338
310.57224, C12, 0.16238
310.97272, C12, 0.1559172
311.27308, C12, 0.1242748
311.97392, C12, 0.1675244
312.47452, C12, 0.1463613
312.875, C12, 0.1043676
314.27668, C12, 0.102705
314.57704, C12, 0.1170814
314.8774, C12, 0.1345528
315.47812, C12, 0.1890972
320.78448, C12, 0.1761661
320.98472, C12, 0.1061023
321.28508, C12, 0.100981
321.48532, C12, 0.1118263
321.78568, C12, 0.1619685
322.18616, C12, 0.2164968
327.59264, C12, 0.1388649
327.69276, C12, 0.1604319
329.09444, C12, 0.1067948
329.29468, C12, 0.1030672
332.59864, C12, 0.1503105
334.20056, C12, 0.1064946
334.60104, C12, 0.115494
335.00152, C12, 0.1637638
337.50452, C12, 0.1599352
338.30548, C12, 0.2740537
338.70596, C12, 0.1786232
342.21016, C12, 0.1551957
342.81088, C12, 0.1289498
343.4116, C12, 0.1552687
347.71676, C12, 0.1865394
348.31748, C12, 0.1263218
348.4176, C12, 0.1380251
350.52012, C12, 0.1040268
352.12204, C12, 0.3067043
352.62264, C12, 0.1902881
352.82288, C12, 0.1062653
352.923, C12, 0.1860425
353.02312, C12, 0.110479
353.22336, C12, 0.6604995
353.32348, C12, 1
353.4236, C12, 0.4245944
353.52372, C12, 0.2337948
353.62384, C12, 0.687199
353.72396, C12, 0.9202378
353.82408, C12, 0.6160353
353.9242, C12, 0.4472587
354.12444, C12, 0.1679989
354.82528, C12, 0.16206
355.12564, C12, 0.1069466
355.32588, C12, 0.2851564
355.52612, C12, 0.1689311
355.62624, C12, 0.2120847
355.72636, C12, 0.3567159
355.82648, C12, 0.6029127
356.32708, C12, 0.1098441
356.4272, C12, 0.2302084
356.72756, C12, 0.2530967
357.12804, C12, 0.145016
357.62864, C12, 0.1133775
358.9302, C12, 0.2227886
359.63104, C12, 0.1689009
360.33188, C12, 0.136225
360.9326, C12, 0.135958
361.23296, C12, 0.174176
361.9338, C12, 0.1096823
362.63464, C12, 0.1215718
362.73476, C12, 0.1543924
364.03632, C12, 0.1931393
364.23656, C12, 0.2018694
364.4368, C12, 0.1252268
364.73716, C12, 0.1112043
366.33908, C12, 0.1917466
366.4392, C12, 0.1304676
367.54052, C12, 0.1302109
367.64064, C12, 0.137224
369.54292, C12, 0.132234
369.84328, C12, 0.1332311
370.24376, C12, 0.15607
370.74436, C12, 0.1758413
377.75276, C12, 0.1431507
379.4548, C12, 0.1413588
379.75516, C12, 0.1679504
380.65624, C12, 0.1112635
381.05672, C12, 0.1231468
381.25696, C12, 0.1584335
381.35708, C12, 0.1085242
381.75756, C12, 0.18643
383.05912, C12, 0.1327889
383.35948, C12, 0.3236838
383.4596, C12, 0.1163342
383.55972, C12, 0.2254369
389.86728, C12, 0.2253669
390.06752, C12, 0.1638334
391.4692, C12, 0.1170356
392.06992, C12, 0.1184473
392.67064, C12, 0.1194508
